
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-16,7,2,-4,0,-5,-10,92,60,28,1033,1030,1027,16,15,3,24,8,34,T,3,Snow,79<br />
2015-2-17,7,0,-7,-6,-8,-9,88,62,36,1031,1028,1022,16,16,16,13,1,14,0.00,0,,310<br />
2015-2-18,10,2,-7,-3,-6,-9,88,61,34,1029,1025,1019,16,16,16,11,2,13,0.00,0,,253<br />
2015-2-19,9,3,-3,1,-2,-5,92,71,49,1024,1021,1017,16,16,16,24,9,31,0.25,6,Rain,322<br />
2015-2-20,7,3,-1,2,0,-1,100,85,70,1021,1019,1017,16,14,2,39,5,53,1.27,7,Rain,300<br />
2015-2-21,1,-3,-8,1,-6,-15,92,72,51,1037,1027,1019,16,11,1,39,19,47,3.81,7,Snow,111<br />
2015-2-22,-3,-9,-15,-12,-16,-18,80,60,39,1039,1037,1033,16,16,16,29,8,35,0.00,0,,113<br />
2015-2-23,-1,-7,-14,-8,-13,-17,88,65,42,1039,1036,1032,16,16,16,16,2,19,0.00,0,,133<br />
2015-2-24,4,-3,-9,-4,-8,-11,92,68,44,1034,1027,1021,16,16,16,23,5,29,0.00,4,,335<br />
2015-2-25,8,4,-1,-4,-6,-7,69,52,34,1027,1024,1020,16,16,16,34,12,40,0.00,6,,37<br />
2015-2-26,3,-1,-4,-6,-9,-12,69,55,40,1026,1022,1017,16,16,16,39,24,43,0.00,4,,113<br />
2015-2-27,4,0,-4,-9,-12,-14,60,44,27,1019,1015,1012,16,16,16,40,24,52,0.00,8,,105<br />
2015-2-28,2,-3,-8,-12,-14,-16,67,50,32,1029,1023,1019,16,16,16,35,17,43,0.00,2,,107<br />
2015-3-1,3,-4,-11,-11,-13,-15,73,49,25,1031,1025,1018,16,16,16,16,6,23,0.00,1,,122<br />
2015-3-2,2,-3,-9,-2,-8,-12,92,65,38,1022,1014,1010,16,11,1,39,10,52,0.51,6,Snow,78<br />
2015-3-3,-2,-6,-11,-11,-16,-19,62,48,34,1026,1024,1019,16,16,16,32,16,39,0.00,4,,49<br />
2015-3-4,4,-4,-13,-9,-11,-14,88,63,37,1030,1028,1026,16,16,16,14,5,19,0.00,0,,292<br />
2015-3-5,10,1,-8,-7,-10,-12,80,51,21,1031,1029,1024,16,16,16,14,3,16,0.00,1,,359<br />
2015-3-6,16,5,-6,-4,-7,-8,81,51,20,1032,1029,1027,16,16,16,24,5,29,0.00,1,,341<br />
2015-3-7,15,6,-3,-3,-5,-6,81,53,24,1028,1025,1021,16,16,16,23,4,26,0.00,1,,6<br />
2015-3-8,14,5,-4,-3,-4,-7,85,55,24,1025,1023,1020,16,16,16,35,6,43,0.00,0,,306<br />
2015-3-9,17,6,-5,-3,-5,-7,92,56,20,1023,1020,1015,16,16,16,29,6,35,0.00,0,,330<br />
2015-3-10,19,7,-5,-4,-6,-9,88,51,14,1021,1018,1014,16,16,16,13,1,14,0.00,0,,336<br />
2015-3-11,12,6,0,3,-2,-5,82,61,39,1022,1017,1015,16,16,16,27,5,35,T,3,,307<br />
2015-3-12,16,8,1,4,2,-1,92,65,38,1032,1028,1022,16,16,16,35,8,43,T,6,Rain,287<br />
2015-3-13,18,7,-4,0,-2,-4,92,59,25,1035,1029,1022,16,16,16,11,2,13,0.00,0,,65<br />
2015-3-14,16,8,1,6,2,-2,82,61,39,1021,1016,1014,16,16,16,34,10,45,T,4,Rain,273<br />
2015-3-15,16,12,7,9,7,2,100,72,43,1014,1012,1008,16,15,6,37,13,47,5.08,7,Rain,45<br />
2015-3-16,13,9,5,7,2,-2,93,68,43,1025,1022,1014,16,16,14,24,9,31,T,5,Rain,308<br />
2015-3-17,8,6,3,4,2,-2,89,73,57,1024,1019,1015,16,16,11,32,10,32,0.76,8,Rain,342<br />
2015-3-18,9,6,2,4,1,-1,89,73,56,1025,1022,1019,16,16,14,39,11,47,0.25,8,Rain,304<br />
2015-3-19,14,6,-3,-1,-1,-3,100,68,35,1027,1023,1020,16,16,14,16,6,23,0.00,1,,345<br />
2015-3-20,18,8,-2,2,-2,-4,85,55,24,1022,1019,1015,16,16,14,19,6,24,0.00,0,,296<br />
2015-3-21,13,8,3,2,0,-2,79,60,41,1021,1017,1014,16,16,10,39,10,47,0.25,4,Rain,314<br />
2015-3-22,16,6,-4,0,-3,-5,85,56,26,1023,1019,1014,16,16,16,32,4,40,0.00,2,,304<br />
2015-3-23,9,6,3,4,0,-3,79,66,53,1017,1012,1009,16,16,10,35,13,43,1.78,7,Rain,311<br />
2015-3-24,4,2,-1,1,-1,-3,100,82,64,1025,1017,1013,16,11,1,19,5,23,2.79,7,Fog-Rain-Snow,219<br />
2015-3-25,9,5,1,1,-1,-3,100,71,42,1029,1027,1025,16,16,16,26,6,34,T,8,Rain,307<br />
2015-3-26,14,9,3,4,3,2,92,72,51,1029,1028,1026,16,16,16,13,3,16,T,6,Rain,29<br />
2015-3-27,23,12,-1,6,3,-1,100,64,27,1027,1022,1014,16,10,1,13,1,14,0.00,2,Fog,321<br />
2015-3-28,12,8,3,6,1,-1,92,67,41,1028,1019,1008,16,16,16,47,19,58,0.25,5,Rain,286<br />
2015-3-29,14,6,-2,2,-1,-3,92,67,41,1029,1026,1023,16,16,16,34,7,43,0.00,2,,313<br />
2015-3-30,21,11,0,2,-1,-2,89,56,23,1024,1019,1014,16,16,16,14,4,19,0.00,1,,3<br />
2015-3-31,14,7,-1,3,0,-2,85,63,41,1016,1011,1008,16,16,8,45,13,56,0.76,4,Rain,313<br />
2015-4-1,7,3,-2,-2,-4,-7,85,65,45,1022,1019,1015,16,15,4,50,14,58,0.51,7,Snow,305<br />
2015-4-2,7,2,-4,0,-3,-5,92,67,41,1029,1025,1022,16,14,4,37,7,45,0.76,6,Snow,186<br />
2015-4-3,11,3,-5,-4,-7,-9,96,60,24,1030,1026,1021,16,16,16,24,6,31,0.00,4,,150<br />
2015-4-4,9,4,-2,-1,-4,-6,78,59,39,1020,1017,1015,16,16,16,35,10,43,T,7,,322<br />
2015-4-5,10,3,-4,-1,-4,-7,92,64,36,1015,1010,1007,16,16,16,42,13,50,T,4,Rain,87<br />
2015-4-6,8,3,-2,1,-2,-4,92,73,53,1015,1010,1007,16,15,2,42,14,55,2.29,6,Rain-Snow,167<br />
2015-4-7,14,4,-7,-2,-6,-10,100,60,19,1018,1014,1010,16,15,3,27,7,37,0.00,0,,337<br />
