EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-2-16,-15,-21,-28,-21,-25,-31,86,69,51,1033,1026,1015,16,16,13,14,6,18,0.00,2,,60
2015-2-17,-8,-16,-23,-15,-20,-26,82,65,47,1016,1014,1012,16,16,11,27,8,37,0.00,4,,221
2015-2-18,-8,-11,-13,-12,-13,-17,84,70,56,1014,1009,1006,16,5,0,35,17,50,3.05,8,Fog-Snow,251
2015-2-19,-13,-18,-23,-17,-22,-26,79,68,56,1026,1021,1015,16,14,1,35,16,52,T,5,Snow,268
2015-2-20,-12,-19,-27,-21,-26,-29,79,63,46,1031,1029,1023,16,16,16,35,11,45,0.00,1,,230
2015-2-21,-2,-7,-12,-7,-10,-21,92,66,40,1023,1016,1013,16,7,0,37,14,55,6.86,8,Fog-Snow,198
2015-2-22,-1,-6,-11,-7,-10,-15,92,78,63,1031,1025,1020,16,10,1,24,10,37,0.51,8,Snow,260
2015-2-23,-11,-17,-22,-17,-24,-28,76,64,52,1038,1035,1030,16,15,6,23,13,31,T,2,Snow,269
2015-2-24,-5,-13,-21,-11,-21,-28,73,53,33,1029,1015,1005,16,13,3,45,23,58,T,3,Snow,199
2015-2-25,-4,-9,-15,-8,-14,-19,77,65,53,1020,1013,1005,16,13,2,29,14,42,1.27,4,Snow,270
2015-2-26,-10,-12,-14,-14,-16,-19,76,70,63,1027,1020,1017,16,9,1,32,14,40,1.27,8,Snow,14
2015-2-27,-11,-17,-23,-18,-20,-24,83,73,63,1041,1034,1026,16,15,8,23,9,27,T,3,Snow,247
2015-2-28,-6,-12,-19,-16,-19,-23,76,61,45,1044,1042,1036,16,16,10,16,9,23,0.00,0,,150
2015-3-1,-1,-6,-12,-4,-7,-16,88,71,54,1035,1027,1022,16,5,0,24,8,35,9.40,8,Fog-Snow,254
2015-3-2,-4,-8,-12,-8,-10,-14,91,80,68,1032,1028,1023,16,12,5,37,17,47,T,4,Snow,248
2015-3-3,5,-3,-12,2,-6,-13,85,71,57,1030,1015,1003,16,9,0,48,23,64,8.64,7,Rain-Snow,180
2015-3-4,3,-1,-4,-1,-4,-11,89,73,56,1021,1013,1008,16,15,11,35,16,53,0.00,8,,263
2015-3-5,-4,-11,-17,-13,-18,-21,79,66,53,1035,1029,1022,16,16,8,35,14,45,0.00,4,,319
2015-3-6,-4,-11,-18,-12,-17,-22,79,61,42,1035,1032,1025,16,16,16,35,16,47,0.00,0,,206
2015-3-7,3,-2,-7,-2,-7,-14,82,65,47,1024,1019,1015,16,12,2,37,18,47,0.25,7,Snow,209
2015-3-8,3,1,-1,-2,-4,-6,85,69,52,1022,1020,1016,16,13,8,27,14,43,0.00,4,,250
2015-3-9,6,3,-1,-3,-3,-6,85,69,53,1024,1023,1020,16,14,10,21,8,32,0.00,1,,252
2015-3-10,8,4,-1,4,0,-5,89,71,53,1024,1019,1015,16,15,11,24,13,31,T,6,Rain,179
2015-3-11,7,3,0,5,2,-4,96,78,59,1029,1020,1015,16,6,0,23,13,32,0.00,6,Fog,248
