
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-16,6,1,-5,-6,-8,-13,81,53,25,1028,1025,1022,16,16,16,35,16,50,0.00,1,,5<br />
2015-2-17,6,-1,-8,-7,-9,-11,84,57,30,1029,1027,1024,16,16,16,21,9,27,0.00,0,,222<br />
2015-2-18,9,2,-5,-5,-7,-8,81,56,31,1029,1026,1023,16,16,16,26,8,31,0.00,1,,208<br />
2015-2-19,13,5,-4,-2,-4,-6,88,60,32,1024,1019,1013,16,16,16,40,15,50,0.00,2,,203<br />
2015-2-20,8,4,-1,-1,-3,-7,85,60,34,1018,1016,1013,16,16,16,35,14,43,T,6,,209<br />
2015-2-21,6,0,-7,-1,-6,-17,100,66,32,1025,1017,1014,16,13,0,52,24,66,T,6,Fog-Snow,273<br />
2015-2-22,2,-4,-11,-16,-18,-22,55,38,21,1029,1027,1024,16,16,16,42,24,53,0.00,1,,10<br />
2015-2-23,6,-4,-13,-12,-18,-26,63,36,9,1032,1029,1026,16,16,16,21,9,31,0.00,0,,14<br />
2015-2-24,8,1,-7,-8,-11,-13,68,46,24,1030,1025,1020,16,16,16,34,14,39,0.00,2,,209<br />
2015-2-25,8,2,-4,-6,-9,-13,69,46,23,1023,1021,1019,16,16,16,40,12,52,0.00,6,,344<br />
2015-2-26,6,1,-5,-9,-12,-15,63,43,23,1020,1017,1014,16,16,16,29,13,37,0.00,6,,15<br />
2015-2-27,2,-2,-6,-3,-7,-12,88,72,55,1013,1011,1009,16,14,3,19,9,24,T,6,Snow,17<br />
2015-2-28,7,0,-7,-8,-12,-14,88,55,22,1021,1013,1010,16,16,16,35,23,42,0.00,0,,13<br />
2015-3-1,6,-3,-11,-14,-16,-17,67,43,18,1026,1023,1019,16,16,16,29,13,39,0.00,0,,4<br />
2015-3-2,6,-2,-11,-3,-9,-14,78,57,36,1018,1010,1005,16,16,16,29,11,37,0.00,3,,344<br />
2015-3-3,1,-3,-8,-6,-11,-15,84,60,35,1021,1013,1006,16,10,1,45,17,53,T,5,Snow,16<br />
2015-3-4,2,-6,-13,-11,-14,-17,83,55,27,1029,1027,1021,16,16,16,21,10,27,0.00,0,,350<br />
2015-3-5,8,-1,-9,-7,-9,-12,80,54,28,1034,1031,1029,16,16,16,27,10,34,0.00,0,,226<br />
2015-3-6,13,3,-7,-6,-8,-9,84,53,22,1034,1031,1029,16,16,16,24,9,31,0.00,0,,221<br />
2015-3-7,14,5,-5,-5,-6,-8,81,52,22,1029,1025,1021,16,16,16,27,7,37,0.00,0,,251<br />
2015-3-8,14,4,-6,-4,-7,-9,92,56,19,1025,1021,1019,16,16,16,19,7,21,0.00,0,,242<br />
2015-3-9,14,4,-6,-4,-6,-7,81,53,24,1022,1020,1017,16,16,16,26,13,31,0.00,1,,201<br />
2015-3-10,17,6,-6,-5,-8,-10,84,49,14,1022,1020,1018,16,16,16,23,6,32,0.00,0,,256<br />
2015-3-11,17,8,-1,-1,-5,-9,72,44,16,1021,1019,1017,16,16,16,42,16,58,T,5,,279<br />
2015-3-12,16,9,1,4,2,-2,83,56,29,1029,1025,1020,16,16,16,35,14,48,T,6,,211<br />
2015-3-13,17,7,-4,2,-2,-6,92,58,23,1033,1030,1027,16,16,14,14,4,21,0.00,0,,5<br />
2015-3-14,19,9,-1,3,-2,-4,75,49,22,1027,1023,1019,16,16,16,42,19,52,0.00,3,,254<br />
2015-3-15,21,13,6,0,-2,-4,58,39,19,1019,1017,1015,16,16,16,42,16,53,0.00,4,,201<br />
2015-3-16,19,12,5,2,-1,-3,54,39,24,1020,1018,1015,16,16,13,39,19,48,0.00,4,,226<br />
2015-3-17,19,14,8,3,1,-1,65,46,26,1017,1014,1011,16,16,16,37,20,47,T,5,,257<br />
2015-3-18,15,8,1,2,-1,-5,92,59,25,1022,1017,1013,16,16,16,34,19,42,0.00,3,,222<br />
2015-3-19,14,4,-6,-2,-5,-7,81,53,24,1025,1023,1022,16,16,16,21,8,26,0.00,0,,207<br />
2015-3-20,19,7,-5,-4,-7,-11,75,44,13,1024,1021,1018,16,16,16,27,9,43,0.00,0,,232<br />
2015-3-21,18,9,-1,-3,-6,-8,69,45,20,1019,1017,1016,16,16,16,48,19,60,0.00,2,,245<br />
2015-3-22,17,8,-1,-2,-7,-17,78,43,8,1022,1018,1014,16,16,16,26,8,35,0.00,1,,203<br />
2015-3-23,13,5,-3,3,-2,-9,82,59,35,1017,1013,1011,16,16,11,60,31,77,0.25,5,Rain,217<br />
2015-3-24,9,5,0,2,-2,-7,96,64,31,1022,1016,1013,16,13,1,52,22,66,1.52,7,Snow,217<br />
2015-3-25,10,3,-4,-1,-5,-7,88,60,31,1030,1027,1022,16,16,16,34,20,45,0.00,3,,204<br />
2015-3-26,16,7,-1,1,-1,-5,92,64,36,1031,1028,1026,16,16,16,32,17,40,0.00,1,,208<br />
2015-3-27,21,10,-2,1,0,-3,92,58,23,1027,1023,1017,16,16,16,27,13,43,0.00,0,,213<br />
2015-3-28,18,10,2,1,-2,-8,82,51,19,1024,1017,1014,16,15,8,69,29,89,0.00,1,,221<br />
2015-3-29,17,6,-5,-4,-7,-11,81,48,14,1029,1025,1022,16,16,16,32,10,40,0.00,0,,225<br />
2015-3-30,21,9,-3,-4,-7,-11,69,40,11,1024,1021,1017,16,16,16,24,10,32,0.00,0,,207<br />
2015-3-31,22,11,0,-1,-5,-7,64,40,15,1016,1010,1005,16,16,16,48,23,64,0.00,2,,267<br />
2015-4-1,9,4,-2,-2,-6,-13,72,48,24,1019,1015,1009,16,16,16,48,28,60,T,4,,224<br />
2015-4-2,9,2,-5,-7,-11,-14,69,45,20,1027,1021,1017,16,16,16,40,13,53,0.00,5,,352<br />
2015-4-3,11,1,-10,-8,-13,-16,74,45,15,1031,1027,1022,16,16,16,35,12,47,0.00,0,,220<br />
2015-4-4,14,6,-4,-7,-12,-14,50,32,14,1021,1015,1009,16,16,16,40,15,53,0.00,3,,260<br />
2015-4-5,13,8,2,-3,-5,-7,54,40,26,1008,1006,1004,16,16,16,39,15,52,0.00,6,,262<br />
2015-4-6,9,2,-4,2,-3,-14,85,53,20,1014,1009,1004,16,16,16,40,23,50,0.25,6,Rain-Snow,187<br />
2015-4-7,10,2,-7,3,-2,-11,92,61,29,1015,1012,1007,16,15,6,34,14,47,1.78,4,Rain-Thunderstorm,25<br />
2015-4-8,12,6,-1,2,0,-2,96,70,44,1015,1009,1005,16,16,8,35,17,43,2.03,6,Rain-Thunderstorm,288<br />
2015-4-9,13,6,-1,3,1,-4,100,66,32,1021,1019,1016,16,16,8,34,16,42,0.51,5,Rain,204<br />
2015-4-10,17,7,-3,1,-3,-6,92,57,22,1019,1016,1012,16,16,16,29,12,42,0.00,2,,256<br />
2015-4-11,14,8,1,2,-2,-4,75,52,28,1013,1009,1007,16,16,16,50,28,64,T,4,Rain,217<br />
2015-4-12,12,6,-1,2,-5,-11,85,53,21,1021,1017,1009,16,16,16,48,28,63,T,3,Rain,213<br />
2015-4-13,21,9,-3,-5,-7,-9,72,43,14,1024,1019,1010,16,16,16,37,13,48,0.00,0,,197<br />
2015-4-14,18,9,-1,1,-2,-9,96,58,20,1014,1010,1003,16,8,1,64,24,79,3.56,6,Fog-Snow,227<br />
2015-4-15,9,4,-1,-2,-3,-6,92,67,42,1023,1017,1014,16,9,1,50,28,63,T,7,Rain-Snow,350<br />
2015-4-16,16,8,1,-3,-4,-6,69,46,22,1024,1022,1019,16,16,16,27,16,37,0.00,3,,12<br />
2015-4-17,20,8,-3,-1,-4,-12,85,48,11,1023,1019,1015,16,16,14,23,9,27,0.00,0,,295<br />
2015-4-18,21,9,-2,-1,-4,-9,78,45,12,1018,1016,1014,16,16,16,39,15,64,0.00,0,,360<br />
2015-4-19,18,10,2,-3,-5,-8,64,42,19,1021,1017,1013,16,16,16,29,15,37,0.00,1,,2<br />
2015-4-20,20,10,0,-1,-3,-6,75,47,18,1015,1013,1009,16,16,16,26,9,31,0.00,0,,335<br />
2015-4-21,22,11,1,0,-3,-6,75,46,17,1011,1009,1007,16,16,16,27,10,35,0.00,1,,203<br />
2015-4-22,23,12,0,2,-2,-7,70,42,14,1009,1007,1005,16,14,11,32,13,39,0.00,1,,250<br />
2015-4-23,18,13,7,3,-3,-12,61,37,12,1009,1007,1004,16,16,16,40,26,53,T,3,Rain,202<br />
2015-4-24,18,9,1,4,2,-4,82,59,36,1005,1004,1001,16,16,16,42,22,55,T,4,Rain,208<br />
2015-4-25,14,9,3,1,-1,-5,85,57,28,1010,1007,1005,16,16,16,39,16,50,T,6,Rain,217<br />
2015-4-26,12,7,1,3,2,0,92,71,50,1023,1014,1007,16,14,2,37,21,43,1.52,8,Rain-Snow,218<br />
2015-4-27,16,7,-2,0,-3,-7,92,56,20,1027,1025,1023,16,16,16,19,6,26,0.00,1,Fog,360<br />
2015-4-28,23,11,-1,3,1,-2,85,54,23,1025,1021,1016,16,16,16,23,8,34,0.00,0,,258<br />
2015-4-29,26,14,2,4,2,-1,85,52,18,1016,1013,1010,16,16,16,39,16,52,0.00,1,,249<br />
2015-4-30,19,14,9,6,1,-4,77,52,26,1019,1017,1011,16,16,14,39,17,43,0.76,3,Rain,202<br />
2015-5-1,23,12,1,-2,-6,-16,70,38,6,1020,1016,1011,16,16,16,32,13,42,0.00,0,,207<br />
2015-5-2,26,16,4,2,-2,-7,67,40,12,1012,1009,1005,16,16,16,42,19,56,0.00,1,,230<br />
2015-5-3,23,15,7,8,2,-3,80,52,24,1013,1010,1008,16,16,10,47,13,60,0.51,5,Rain,309<br />
