
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-2-17,6,-1,-8,-6,-9,-14,88,56,23,1030,1026,1021,16,16,14,19,5,23,0.00,4,,175<br />
2015-2-18,13,6,-2,-3,-6,-10,78,50,22,1026,1021,1017,16,16,14,16,6,21,0.00,2,,136<br />
2015-2-19,10,3,-4,0,-5,-8,75,51,27,1020,1017,1014,16,16,13,23,7,32,0.25,4,Snow,240<br />
2015-2-20,7,3,-1,-1,-2,-5,100,75,49,1018,1016,1014,16,11,1,37,7,43,1.02,8,Snow,304<br />
2015-2-21,-1,-7,-14,-3,-8,-19,92,69,46,1037,1023,1016,16,7,1,37,16,43,1.27,7,Snow,264<br />
2015-2-22,-8,-15,-23,-17,-21,-24,83,65,46,1040,1038,1029,16,16,16,19,9,23,0.00,0,,158<br />
2015-2-23,-3,-12,-21,-9,-17,-24,79,59,38,1040,1035,1027,16,16,16,14,5,14,0.00,3,,155<br />
2015-2-24,4,-4,-13,-1,-8,-14,92,68,44,1032,1024,1018,16,16,14,21,5,26,T,3,,145<br />
2015-2-25,3,-2,-7,-2,-7,-10,92,66,40,1027,1024,1019,16,14,4,35,15,42,T,8,Snow,305<br />
2015-2-26,-5,-9,-13,-9,-12,-17,88,75,62,1029,1024,1019,16,8,2,27,9,31,0.25,7,Snow,186<br />
2015-2-27,-2,-8,-16,-9,-14,-18,86,66,46,1022,1019,1014,16,16,16,26,7,32,0.00,3,,262<br />
2015-2-28,-4,-7,-11,-12,-13,-17,92,69,46,1029,1022,1016,16,13,3,19,8,23,T,6,Snow,262<br />
2015-3-1,0,-8,-16,-12,-16,-19,87,57,27,1033,1028,1020,16,16,16,14,6,18,0.00,0,,153<br />
2015-3-2,6,-3,-13,-8,-12,-16,84,53,22,1020,1014,1008,16,12,1,45,13,58,0.25,3,Snow,331<br />
2015-3-3,-8,-12,-17,-12,-15,-20,88,66,43,1028,1020,1014,16,8,2,34,11,37,T,6,Snow,236<br />
