CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-1-17,17,8,-2,2,1,-3,92,62,32,1023,1021,1018,16,16,16,27,11,35,0.00,0,,182
2015-1-18,20,10,0,6,-1,-10,100,57,13,1026,1023,1020,16,15,1,23,6,26,0.00,0,,285
2015-1-19,21,9,-2,3,-1,-5,85,51,17,1022,1019,1016,16,16,16,24,10,29,0.00,1,,193
2015-1-20,21,12,2,10,6,1,92,67,42,1018,1016,1014,16,16,13,16,5,21,0.00,2,,207
2015-1-21,18,11,3,4,2,-2,93,62,31,1023,1021,1018,16,15,2,23,9,27,0.00,1,,8
2015-1-22,12,9,5,4,2,-2,89,64,38,1024,1022,1019,16,12,4,34,16,45,29.46,7,Rain,40
2015-1-23,7,5,3,6,4,2,100,93,86,1019,1016,1014,16,11,3,27,16,35,12.70,8,Rain,350
2015-1-24,13,7,0,2,0,-2,100,68,35,1021,1018,1016,16,14,6,23,9,35,0.00,1,,248
2015-1-25,20,11,2,4,2,1,92,63,34,1016,1012,1007,16,16,16,42,18,55,0.00,1,,238
2015-1-26,13,9,5,2,1,-1,70,54,38,1021,1018,1015,16,16,16,29,13,40,0.00,3,,291
2015-1-27,21,11,2,3,1,-2,89,56,22,1022,1019,1016,16,16,16,27,11,37,0.00,0,,334
2015-1-28,20,11,2,3,1,-1,76,51,26,1026,1023,1021,16,16,16,23,11,27,0.00,0,,129
2015-1-29,25,16,7,12,7,2,86,61,36,1028,1023,1020,16,16,16,39,18,50,0.00,3,,234
2015-1-30,14,9,4,2,-1,-3,76,54,32,1032,1029,1028,16,16,16,29,15,39,0.00,2,,8
2015-1-31,16,8,-1,4,-2,-5,85,55,25,1028,1025,1020,16,16,16,24,10,32,0.00,4,,117
2015-2-1,21,14,7,16,11,1,93,78,63,1019,1013,1008,16,14,2,58,17,77,14.48,7,Rain-Thunderstorm,203
2015-2-2,7,3,-2,1,-3,-5,78,66,54,1028,1024,1017,16,16,16,39,17,52,0.00,4,,334
2015-2-3,9,3,-3,-1,-3,-5,85,64,42,1030,1027,1024,16,16,16,13,5,18,0.00,5,,112
2015-2-4,11,7,2,5,2,-1,82,67,52,1024,1021,1018,16,16,16,13,5,18,T,7,Rain,71
2015-2-5,11,6,-1,4,-1,-6,83,59,35,1029,1025,1021,16,16,10,29,17,37,0.00,5,,351
2015-2-6,16,6,-4,-4,-8,-16,81,46,10,1031,1028,1025,16,16,16,11,2,16,0.00,0,,238
2015-2-7,21,10,-1,8,1,-5,75,49,23,1025,1022,1018,16,16,16,32,13,37,0.00,0,,174
2015-2-8,23,17,9,13,11,8,93,70,46,1018,1015,1012,16,16,16,34,17,43,T,4,,194
2015-2-9,22,13,5,13,8,2,93,65,36,1017,1014,1012,16,15,11,35,16,45,0.25,2,Rain,322
2015-2-10,14,8,1,1,-1,-2,82,60,38,1020,1018,1016,16,16,13,27,12,37,0.00,3,,5
2015-2-11,20,9,-1,3,1,-2,92,58,24,1021,1019,1017,16,14,8,19,5,23,0.00,0,,351
2015-2-12,11,6,0,2,-3,-8,79,53,26,1028,1026,1021,16,16,16,35,19,45,0.00,0,,346
2015-2-13,11,4,-3,-5,-9,-14,69,44,18,1030,1027,1024,16,16,16,21,6,26,0.00,3,,36
2015-2-14,22,10,-2,4,1,-5,78,53,28,1025,1022,1019,16,16,16,26,7,35,0.00,0,,238
2015-2-15,13,8,3,4,-4,-8,82,54,26,1026,1022,1019,16,16,16,27,12,34,T,5,Rain,66
2015-2-16,19,8,-2,14,4,-6,93,62,31,1020,1012,1007,16,10,2,40,19,52,31.75,8,Rain,294
2015-2-17,4,0,-4,-5,-6,-7,85,67,48,1023,1021,1017,16,16,14,32,15,40,0.00,6,,337
2015-2-18,8,2,-5,-4,-8,-12,88,57,25,1028,1025,1021,16,16,16,39,15,53,0.00,0,,295
2015-2-19,5,0,-5,-8,-13,-16,58,41,23,1033,1030,1026,16,16,16,29,10,39,0.00,1,,25
2015-2-20,14,6,-3,9,-3,-14,83,60,36,1027,1023,1017,16,16,11,47,19,61,0.51,8,Rain,141
2015-2-21,19,16,13,14,12,11,100,82,63,1017,1015,1013,16,14,3,50,26,68,25.40,7,Rain,172
2015-2-22,13,9,5,9,7,4,100,96,92,1027,1021,1017,16,13,2,29,15,39,17.02,8,Rain,3
2015-2-23,6,3,0,4,0,-2,93,84,75,1031,1028,1025,16,12,4,35,20,43,23.88,8,Rain,5
2015-2-24,1,-1,-2,-1,-2,-3,92,87,82,1025,1022,1017,16,11,5,23,10,27,T,8,Rain,335
2015-2-25,2,1,0,1,0,-2,100,91,82,1017,1011,1007,16,10,3,19,10,23,25.91,8,Rain-Snow,18
2015-2-26,8,4,1,1,-1,-2,96,75,53,1028,1020,1012,16,15,6,34,16,39,0.00,7,,342
2015-2-27,9,4,-1,-2,-4,-7,82,62,42,1033,1030,1027,16,16,16,26,16,34,0.00,6,,10
2015-2-28,20,9,-2,7,-2,-7,72,47,22,1031,1029,1026,16,16,16,26,9,35,0.00,4,,98
2015-3-1,16,12,8,14,12,6,100,86,71,1028,1026,1024,16,10,2,32,9,39,22.35,8,Rain,147
2015-3-2,14,12,10,13,11,9,100,97,93,1027,1025,1022,5,2,0,16,8,18,1.52,8,Fog-Rain,354
2015-3-3,24,18,11,19,16,11,100,87,73,1022,1017,1014,16,9,0,32,12,45,3.05,7,Fog-Rain,175
2015-3-4,28,17,7,19,14,5,93,70,47,1016,1013,1010,16,16,14,40,22,50,1.02,7,Rain,208
2015-3-5,7,2,-3,4,-2,-9,89,79,68,1034,1026,1015,16,10,2,39,24,50,11.43,7,Rain-Snow,342
2015-3-6,9,2,-5,-4,-7,-9,81,55,28,1036,1033,1032,16,16,16,26,13,35,0.00,1,,3
2015-3-7,18,7,-5,-2,-6,-12,92,52,12,1033,1030,1027,16,16,16,13,3,19,0.00,0,,356
2015-3-8,19,11,2,8,2,-5,93,56,19,1027,1025,1022,16,16,16,24,8,31,1.78,7,Rain,358
2015-3-9,15,12,9,14,10,7,93,83,72,1022,1019,1014,16,14,3,21,8,27,4.06,8,Rain,77
2015-3-10,23,19,15,19,17,14,100,84,68,1019,1015,1013,16,10,3,24,12,32,35.81,8,Rain,183
2015-3-11,17,16,14,16,13,13,100,89,78,1023,1022,1019,16,15,10,19,10,21,0.25,8,Rain,358
2015-3-12,24,19,14,19,16,13,93,81,69,1023,1020,1017,16,16,16,34,15,43,0.76,8,Rain,89
2015-3-13,22,20,18,19,18,17,93,83,73,1018,1015,1012,16,14,2,53,19,66,12.95,8,Rain,147
2015-3-14,21,17,13,17,14,12,97,79,61,1021,1017,1014,16,16,6,23,10,27,T,7,,221
2015-3-15,24,18,11,14,13,11,100,73,46,1025,1024,1021,16,8,0,16,4,23,0.00,5,Fog,21
2015-3-16,29,20,11,14,12,8,100,64,28,1024,1022,1019,16,10,0,26,4,35,0.00,3,Fog,248
2015-3-17,28,21,14,16,14,12,90,67,43,1021,1019,1017,16,16,16,26,7,32,T,3,,297
2015-3-18,26,21,15,18,15,11,100,73,45,1020,1016,1013,16,12,1,32,8,37,23.62,5,Fog-Rain-Thunderstorm,27
2015-3-19,24,20,15,17,16,14,100,80,60,1018,1016,1015,16,10,0,19,5,23,T,6,Fog,296
2015-3-20,24,20,16,19,17,14,97,83,69,1021,1019,1016,16,16,10,24,11,27,0.76,7,Rain,323
2015-3-21,17,16,14,14,14,13,93,89,84,1021,1020,1018,16,10,2,19,9,23,47.75,8,Rain,43
2015-3-22,18,16,13,16,14,12,93,89,84,1017,1014,1012,16,12,4,21,10,26,13.46,8,Rain,327
2015-3-23,20,15,9,13,12,9,100,82,63,1019,1016,1014,16,13,3,24,10,31,0.51,7,Rain,359
2015-3-24,23,16,7,13,11,7,100,75,49,1020,1018,1016,16,13,1,23,7,31,0.00,2,Fog,151
2015-3-25,27,20,13,16,14,12,97,70,42,1020,1017,1013,16,16,11,32,13,43,0.00,5,,158
2015-3-26,25,17,9,17,13,7,93,72,50,1016,1012,1009,16,15,2,40,13,52,3.56,6,Rain-Thunderstorm,311
2015-3-27,17,12,6,8,3,0,89,62,34,1022,1018,1015,16,16,16,35,16,45,0.00,2,,349
2015-3-28,14,8,2,3,1,-1,92,66,40,1026,1024,1022,16,16,16,19,8,27,0.00,3,,65
2015-3-29,26,16,6,15,6,-1,84,62,39,1026,1023,1019,16,16,16,34,18,45,0.00,4,,155
2015-3-30,26,21,15,17,16,14,93,71,48,1024,1021,1019,16,16,11,24,9,34,T,5,Rain,245
2015-3-31,28,21,14,16,14,12,93,65,37,1020,1017,1014,16,16,14,27,13,37,0.00,3,,210
2015-4-1,27,21,15,17,16,13,93,69,45,1019,1016,1015,16,16,16,26,12,34,0.00,5,,189
2015-4-2,30,25,19,19,17,11,93,64,34,1019,1017,1014,16,16,14,39,19,48,T,5,Rain,182
2015-4-3,31,23,15,19,18,15,90,66,42,1020,1016,1014,16,15,2,37,21,55,12.19,4,Rain-Thunderstorm,216
2015-4-4,21,16,10,15,6,1,93,60,26,1027,1024,1020,16,16,14,37,19,50,T,4,Rain,9
2015-4-5,18,13,8,12,6,2,86,62,37,1023,1021,1018,16,16,11,21,9,27,2.03,6,Rain,117
2015-4-6,27,20,13,22,17,12,97,82,67,1020,1018,1016,16,15,2,34,14,39,8.38,6,Rain-Thunderstorm,152
2015-4-7,27,23,19,20,19,18,97,80,62,1020,1019,1017,16,14,8,24,14,29,T,5,,177
2015-4-8,31,24,17,20,18,15,93,67,40,1020,1018,1014,16,11,0,29,14,39,0.00,5,Fog,185
2015-4-9,30,26,21,21,19,17,90,69,48,1017,1016,1014,16,16,16,35,20,45,0.00,6,,175
2015-4-10,23,19,14,21,18,12,93,80,67,1021,1018,1014,16,15,2,23,11,31,4.32,7,Rain,305
2015-4-11,27,19,11,12,9,6,96,62,28,1022,1020,1017,16,16,16,23,10,31,0.00,2,,50
2015-4-12,27,21,14,19,16,7,90,71,52,1019,1017,1015,16,16,16,32,9,40,0.25,6,Rain,134
2015-4-13,26,23,20,21,20,18,97,87,76,1017,1015,1012,16,14,1,32,12,50,10.67,7,Fog-Rain,159
2015-4-14,23,21,18,21,19,17,97,88,79,1019,1016,1014,16,15,8,24,10,27,0.25,7,Rain,175
2015-4-15,27,23,18,19,18,17,100,79,58,1017,1015,1014,16,15,2,29,10,39,7.87,7,Rain-Thunderstorm,170
2015-4-16,25,22,18,21,19,17,100,91,82,1018,1016,1014,16,14,2,37,8,48,9.14,7,Rain-Thunderstorm,170
2015-4-17,27,22,17,20,18,17,100,80,60,1017,1015,1013,16,16,11,27,8,35,0.51,6,Rain,91
2015-4-18,22,21,18,19,18,17,93,86,79,1015,1011,1008,16,13,2,19,10,27,23.11,8,Rain-Thunderstorm,108
2015-4-19,27,23,18,19,17,8,100,68,36,1008,1007,1005,16,15,4,47,15,66,8.38,6,Rain-Thunderstorm,203
2015-4-20,22,17,11,13,10,6,89,63,37,1015,1011,1007,16,16,16,27,11,37,0.00,2,,286
2015-4-21,24,17,9,11,6,1,89,57,25,1019,1016,1014,16,16,14,19,4,27,T,2,Rain,25
2015-4-22,28,19,11,17,12,9,100,68,35,1016,1015,1013,16,16,16,19,5,24,0.76,4,Rain-Thunderstorm,224
2015-4-23,23,19,15,16,15,14,97,77,57,1016,1015,1012,16,16,16,27,9,35,T,5,Rain,35
2015-4-24,25,20,15,19,15,9,93,75,57,1017,1013,1008,16,16,16,26,13,32,T,7,Rain,133
2015-4-25,27,23,18,22,19,17,100,77,54,1011,1007,1004,16,15,3,40,14,56,7.37,5,Rain-Thunderstorm,211
2015-4-26,31,24,17,19,17,13,100,67,34,1008,1006,1006,16,16,8,24,9,31,0.00,2,,280
2015-4-27,21,17,14,16,11,9,86,68,49,1013,1010,1008,16,16,16,29,14,42,T,5,Rain,44
2015-4-28,18,16,13,11,9,7,83,72,60,1012,1011,1009,16,16,16,29,15,39,T,8,Rain,14
2015-4-29,23,17,11,10,9,7,89,64,38,1012,1011,1010,16,16,16,29,12,39,0.00,3,,343
2015-4-30,28,18,8,11,9,6,93,60,26,1014,1012,1011,16,16,16,26,6,34,0.00,1,,281
2015-5-1,26,18,11,11,8,5,89,59,29,1019,1017,1013,16,16,16,24,8,31,0.00,0,,23
2015-5-2,27,17,7,11,7,2,93,57,20,1020,1019,1016,16,16,16,14,3,19,0.00,1,,137
2015-5-3,29,21,12,17,12,9,90,62,33,1020,1019,1017,16,16,16,26,9,32,0.00,1,,169
2015-5-4,29,20,11,18,14,11,93,65,37,1024,1022,1020,16,16,16,26,8,37,0.00,3,,150
2015-5-5,29,22,15,16,14,12,93,64,34,1023,1021,1019,16,16,16,32,12,42,0.00,1,,129
2015-5-6,29,22,14,18,15,13,90,65,40,1020,1018,1016,16,16,16,24,9,35,0.00,2,,137
2015-5-7,31,24,17,19,17,15,100,71,42,1019,1017,1015,16,16,10,24,11,31,0.00,2,,154
2015-5-8,31,24,17,19,17,14,93,67,40,1019,1017,1014,16,16,16,26,10,34,0.00,3,,168
2015-5-9,30,24,18,20,17,14,93,68,42,1019,1017,1015,16,16,16,29,11,40,T,2,Rain,159
2015-5-10,32,26,19,19,17,15,93,65,37,1017,1016,1016,16,16,16,27,14,37,0.00,1,,163
2015-5-11,28,24,19,21,19,15,97,72,46,1020,1018,1015,16,16,11,24,10,31,T,6,Rain,186
2015-5-12,24,22,19,20,19,18,90,82,74,1025,1022,1020,16,15,2,23,7,29,9.40,6,Rain,30
2015-5-13,29,23,18,19,16,13,87,66,45,1025,1022,1020,16,16,16,19,8,24,0.00,4,,43
2015-5-14,31,25,19,19,16,14,81,65,48,1022,1020,1017,16,16,16,26,8,29,0.00,5,,132
2015-5-15,31,26,20,22,21,19,93,74,55,1020,1019,1016,16,15,2,50,14,66,12.45,5,Rain-Thunderstorm,154
2015-5-16,31,26,22,22,21,20,93,74,55,1019,1017,1016,16,16,10,45,18,58,0.51,6,Rain-Thunderstorm,151
2015-5-17,31,26,20,23,21,18,90,76,61,1022,1019,1017,16,16,4,42,17,58,3.56,5,Rain,161
2015-5-18,23,21,18,22,19,18,100,90,79,1024,1021,1019,16,12,2,37,8,47,23.37,6,Rain-Thunderstorm,232
2015-5-19,30,24,17,21,18,16,100,74,48,1021,1019,1016,16,8,0,16,4,19,0.00,4,Fog,3
2015-5-20,31,25,19,22,20,18,100,73,46,1017,1015,1013,16,15,3,32,9,39,8.64,4,Rain-Thunderstorm,253
2015-5-21,26,19,13,21,17,11,100,87,73,1022,1018,1016,16,13,3,27,14,35,0.00,5,,7
2015-5-22,26,18,11,15,11,9,89,66,43,1024,1023,1021,16,16,16,23,11,27,0.00,2,,48
2015-5-23,31,23,15,19,16,12,87,67,47,1025,1022,1019,16,16,16,19,7,24,0.00,2,,126
2015-5-24,31,26,20,22,21,18,93,75,57,1020,1018,1015,16,14,1,45,18,71,44.20,5,Rain-Thunderstorm,148
2015-5-25,29,25,21,24,21,18,100,85,69,1020,1017,1016,16,14,2,39,14,50,4.06,6,Rain-Thunderstorm,154
2015-5-26,30,24,18,22,19,17,93,72,51,1020,1018,1016,16,14,3,42,9,56,11.68,5,Rain-Thunderstorm,186
2015-5-27,28,24,21,22,21,19,100,81,62,1021,1020,1017,16,13,0,32,9,35,4.57,6,Fog-Rain-Thunderstorm,156
2015-5-28,32,26,19,22,19,18,97,72,46,1021,1019,1017,16,15,3,21,6,27,0.00,4,,110
2015-5-29,32,27,22,22,21,19,93,73,53,1020,1017,1016,16,16,11,35,15,45,0.00,5,,161
2015-5-30,31,26,20,22,21,19,97,76,55,1019,1017,1015,16,16,10,37,10,52,7.11,5,Rain-Thunderstorm,184
2015-5-31,29,24,19,22,19,18,100,83,65,1018,1016,1015,16,13,0,39,6,55,49.78,5,Fog-Rain-Thunderstorm,165
2015-6-1,29,24,19,20,19,18,100,76,51,1019,1017,1015,16,10,0,24,6,31,0.00,6,Fog,3
2015-6-2,29,24,18,18,17,14,93,68,43,1018,1016,1014,16,16,14,21,10,27,0.00,2,,10
2015-6-3,29,23,16,18,16,15,97,71,44,1016,1014,1013,16,16,14,16,5,27,0.00,1,,28
2015-6-4,30,23,17,19,17,15,93,69,44,1016,1015,1014,16,16,14,21,4,26,0.00,1,,25
2015-6-5,32,25,18,21,18,16,93,68,42,1019,1016,1014,16,16,16,21,5,24,0.00,1,,37
2015-6-6,33,27,21,22,21,19,97,72,47,1016,1015,1013,16,16,13,19,4,23,0.00,5,,26
2015-6-7,33,27,22,23,22,21,93,73,52,1016,1014,1013,16,15,11,21,3,26,T,3,,239
2015-6-8,34,28,21,22,21,19,97,71,44,1016,1014,1012,16,15,10,21,8,29,0.00,2,,200
